dummyCell,vep,boutNo,boutLength,phase,center,meanMaize,relToAll,nHouse,fieldContention,modelledpop,greatkiva,plaza,oversizepit,greathouse,multiwalls,encwall,towers,reservoir
7907,16,1,40,0,0,0.8379793764228889,0.13936051819807313,1,141,3153.75,1,1,1,1,0,1,1,1
7907,16,1,40,1,0,0.7689693320182062,0.11868983391792541,1,86,3590.4,1,1,1,1,0,1,1,1
7969,14,1,32,0,0,0.7104736066633656,0.07237848110737344,1,81,2925.75,0,1,0,1,0,0,1,0
7969,14,1,32,1,0,0.7104736066633656,0.05510548122467538,1,87,2765.6,0,1,0,1,0,0,1,1
7979,16,1,40,0,0,0.7959906359513601,0.09737177772654428,1,141,3153.75,1,1,0,1,0,0,1,1
7979,16,1,40,1,0,0.7441429611175291,0.09386346301724831,1,86,3590.4,1,1,0,1,0,0,1,1
8013,6,1,13,0,0,0.9840140497744685,0.31902672410613353,1.1111111111111112,14,762.2222222222222,0,0,1,0,0,0,1,0
8013,6,1,13,1,0,0.9611328330304888,0.33469124105241566,1,18,834,0,0,1,0,0,0,1,0
8013,17,2,15,0,0,0.9816340533838162,0.2669063156969654,1.2727272727272727,45,2063.181818181818,0,1,1,1,0,1,1,1
8013,17,2,15,1,0,0.983985020268348,0.24415182029047325,1,45,2243.2,0,1,1,1,0,1,1,1
8013,18,3,34,0,0,0.9266155383438037,0.2458542239119774,2.2333333333333334,124,2893.5,1,1,1,1,1,1,1,1
8013,18,3,34,1,0,0.980536935504368,0.3313467242082865,1.4,128,2963.6,1,1,1,1,1,1,1,1
8091,18,1,39,0,1,0.7379775416929677,0.01285559655022168,1.5714285714285714,51,2336.3142857142857,0,0,1,1,0,1,1,1
8091,18,1,39,1,1,0.6892902399263074,-0.019604662541420213,1,52,2712,1,1,1,1,1,1,1,1
8185,16,1,40,0,0,0.7807694461503764,0.0821505879255606,1,141,3153.75,1,1,0,1,0,0,1,1
8185,16,1,40,1,0,0.7233278943646338,0.07304839626435311,1,86,3590.4,1,1,0,1,0,0,1,1
8189,13,1,29,0,1,0.5353548665969602,-0.0969974175960787,1,59,2751.16,0,1,0,1,0,0,1,0
8189,13,1,29,1,1,0.5251437363124662,-0.11966030626527728,1,77,2701.8,0,1,0,1,0,0,1,0
8189,17,2,114,0,1,0.5414106177105377,-0.15143980812888647,1.0909090909090908,141,2635.609090909091,1,1,0,1,0,0,1,1
8189,17,2,114,1,1,0.5260981356905353,-0.1838265860272992,1,52,2699.2,0,0,0,0,0,0,1,0
8252,9,1,12,0,0,0.9593531919850244,0.28855929358137977,1,60,1399.625,1,0,0,0,0,0,1,0
8252,9,1,12,1,0,0.9337704201539359,0.26946326096852624,1,61,1258.6,1,0,0,0,0,0,1,0
8264,17,1,67,0,0,0.7104475375816142,0.028553666637545664,1,141,3040.4444444444443,1,1,1,1,0,1,1,1
8264,17,1,67,1,0,0.767627279604635,0.0676272915255639,1,54,2344.4,1,1,1,1,0,1,1,1
8285,6,1,7,0,0,0.9881766935189564,0.27864465614159906,1,19,730.3333333333334,0,0,0,0,0,0,1,0
8285,6,1,7,1,0,0.9881766935189564,0.2744178225596746,1,19,720,0,0,0,0,0,0,1,0
8285,6,2,16,0,0,0.9540490756933939,0.27836924548000597,1.6666666666666667,20,877.3333333333334,0,0,0,0,0,0,1,0
8285,6,2,16,1,0,0.9548809318229406,0.2777529089137761,1.2,13,268.4,0,0,0,0,0,0,1,0
8285,7,3,29,0,0,0.9071205238152033,0.26210228598599483,2.28,20,698.08,0,1,1,0,0,0,1,0
8285,7,3,29,1,0,0.9878078898697188,0.2836326321869186,1.2,39,638.8,0,1,1,0,0,0,1,0
8305,13,1,123,0,0,0.8488702638486217,0.22698291081103608,1.0756302521008403,59,1001.6806722689075,1,0,0,0,0,1,1,0
8305,13,1,123,1,0,0.8366420249785146,0.19183798240077105,1,77,2701.8,0,0,0,0,0,1,1,0
8335,11,1,9,0,1,0.8083363903893365,0.15836535601152313,1,35,804.875,0,0,0,0,0,0,1,1
8335,11,1,9,1,1,0.8187078866693709,0.16473257872793412,1,36,883.5,0,0,0,0,0,0,1,1
8335,15,2,21,0,1,0.8296605790815046,0.20700066444769757,1,104,949.2941176470588,1,1,0,1,0,0,1,1
8335,15,2,21,1,1,0.8296605790815046,0.19002456914994026,1,127,1008,1,0,0,1,0,0,1,0
8335,16,3,9,0,0,0.8054621212424771,0.15882021489162595,1,73,2917.75,1,1,0,1,0,0,1,1
8335,16,3,9,1,0,0.8296605790815046,0.17562632214638496,1,72,2857.5,0,0,0,1,0,0,1,0
8335,17,4,8,0,1,0.8217590418279446,0.07190403864130997,1,44,2432.8571428571427,0,0,0,0,0,0,1,0
8335,17,4,8,1,1,0.8020051986940445,0.05200519869404452,1,45,2587.5,0,0,0,0,0,0,1,0
8353,14,1,11,0,0,0.2097013910518839,-0.44181253712308866,1,87,2688.8,0,0,0,0,0,0,1,1
8353,14,1,11,1,0,0.18512168118820316,-0.48432180693282956,1,77,1967,0,0,0,0,0,0,1,1
8353,16,2,8,0,0,0.15322418405120755,-0.4967757921069345,1,87,3659.1428571428573,0,0,0,0,0,0,1,1
8353,16,2,8,1,0,0.12848486410333745,-0.521922167075137,1,71,3576.5,0,0,0,0,0,0,1,1
8376,16,1,40,0,0,0.8009671231324528,0.10376920983675986,1,141,3198.8888888888887,1,1,1,1,1,1,1,1
8376,16,1,40,1,0,0.7371732957901493,0.0868857510628239,1,85,3495.2,1,1,1,1,0,1,1,1
8441,6,1,18,0,0,0.4955890874659258,-0.1702023048604292,1,17,776.3571428571429,0,0,0,0,0,0,1,0
8441,6,1,18,1,0,0.4844661545422342,-0.14197543743583893,1,18,834,0,0,0,0,0,0,1,0
8441,6,2,15,0,0,0.5017684946457545,-0.14613302142331097,1,32,1138.090909090909,0,0,0,0,0,0,1,0
8441,6,2,15,1,0,0.5121499185760816,-0.13747104952732725,1,31,1250.2,0,0,0,0,0,0,1,0
8448,6,1,20,0,0,0.29954083712602203,-0.40690057089721615,1.25,19,499.625,0,0,0,0,0,0,1,0
8448,6,1,20,1,0,0.29821198975498026,-0.41617624962871724,1.8,19,677,0,0,0,0,0,0,1,0
8448,6,2,9,0,0,0.2901400207645363,-0.40865495138698155,1,19,445.25,0,0,0,0,0,0,1,0
8448,6,2,9,1,0,0.2901400207645363,-0.3910216958158546,1,18,595.5,0,0,0,0,0,0,1,0
8448,6,3,8,0,0,0.29807392769045643,-0.3778326070153868,1.8571428571428572,20,912,0,0,0,0,0,0,1,0
8448,6,3,8,1,0,0.2989368155937303,-0.3776063307781111,1.5,17,783.5,0,0,0,0,0,0,1,0
8448,7,4,10,0,0,0.2934749667291288,-0.35212927615201034,1,17,924,0,0,0,0,0,0,1,0
8448,7,4,10,1,0,0.30014485865831375,-0.38775333017110825,1,18,908.5,0,0,0,0,0,0,1,0
8448,8,5,14,0,0,0.2811356856591172,-0.43577102281981045,1,85,638.5,0,0,0,0,0,0,1,0
8448,8,5,14,1,0,0.27613327064447935,-0.4427430375582642,1,79,697.8,0,0,0,0,0,0,1,0
8448,15,7,7,0,0,0.2984302168892276,-0.4187923942201881,1,141,2839,1,1,0,1,0,0,1,1
8448,15,7,7,1,0,0.28848253358756343,-0.44672109018410405,1,139,3068.5,1,1,0,1,0,0,1,1
8448,17,8,36,0,0,0.2866173509898926,-0.3666654552873825,1,87,3231.28125,1,1,0,1,0,0,1,1
8448,17,8,36,1,0,0.2984302168892276,-0.390544294734155,1,67,2368.6,1,0,0,1,0,0,1,0
8489,14,1,7,0,0,0.6997634589031179,0.052386479512337714,1,87,2791.6666666666665,0,1,0,1,0,0,1,1
8489,14,1,7,1,0,0.6951452051439593,0.03131455231097435,1,85,2683,0,1,0,1,0,0,1,1
8489,19,2,111,0,0,0.7003091789934304,0.012812214373891826,1.8037383177570094,172,2722.2056074766356,1,1,1,1,1,1,1,1
8489,19,2,111,1,0,0.7083720972461085,0.06496965789025828,1,169,3313.4,1,1,1,1,1,1,1,1
8492,6,1,7,0,0,0.4398098418282138,-0.22256334332956207,1,14,752.3333333333334,0,0,0,0,0,0,1,0
8492,6,1,7,1,0,0.4379245878921615,-0.20241653008593452,1,15,784,0,0,0,0,0,0,1,0
8492,6,2,31,0,0,0.4494313739945368,-0.21016461331657915,1,32,1072.9259259259259,0,0,0,0,0,0,1,0
8492,6,2,31,1,0,0.4540397731794251,-0.22275554256306757,1,19,865,0,0,0,0,0,0,1,0
8492,7,3,9,0,0,0.4426887732827001,-0.1981139267898268,1,17,918.25,0,0,0,0,0,0,1,0
8492,7,3,9,1,0,0.4540397731794251,-0.2300959618555175,1,17,957,0,0,0,0,0,0,1,0
8492,8,4,8,0,0,0.44849416116873425,-0.26664224337963827,1,85,710.4285714285714,0,0,0,0,0,0,1,0
8492,8,4,8,1,0,0.44849416116873425,-0.27494873603185016,1,67,688,0,0,0,0,0,0,1,0
8492,13,5,18,0,0,0.4726477094028952,-0.16087991222395875,1,52,2956.6428571428573,0,1,0,1,0,0,1,0
8492,13,5,18,1,0,0.4706194996833801,-0.1711862027645111,1,59,3169.6,0,1,0,1,0,0,1,0
8556,14,1,32,0,0,0.9506895154851922,0.31259438992920013,1,81,2925.75,1,0,1,1,1,0,1,0
8556,14,1,32,1,0,0.9469420871426982,0.29157396170400807,1,87,2765.6,1,0,1,1,1,0,1,0
8573,17,1,16,0,0,0.8418224665426439,0.1414767938756174,1,54,2230.1666666666665,1,1,1,1,0,1,1,1
8573,17,1,16,1,0,0.8418224665426439,0.12056753366224231,1,41,2060.8,1,1,1,1,0,1,1,1
8579,18,1,9,0,0,0.5441322941933908,-0.12017297179948899,1,126,3068.125,1,1,1,1,1,1,1,1
8579,18,1,9,1,0,0.5490343907187062,-0.09926561626695818,1,127,2975.5,1,1,1,1,1,1,1,1
8735,7,1,17,0,0,0.9510087434552673,0.3025376814552861,1,18,890.4615384615385,0,1,0,0,0,0,1,0
8735,7,1,17,1,0,0.9726144307189516,0.26390058928065824,1,25,790.2,0,1,0,0,0,0,1,0
8760,14,1,32,0,0,0.6807322420420185,0.042637116486026416,1,81,2925.75,0,1,0,0,0,0,1,0
8760,14,1,32,1,0,0.662736124377097,0.007367998938406718,1,87,2765.6,0,1,0,0,0,0,1,1
8821,16,1,14,0,0,0.8066206651349221,0.15326073640777219,1,87,3606.9,1,1,1,1,1,1,1,1
8821,16,1,14,1,0,0.8066206651349221,0.1563331204075967,1,85,3495.2,1,0,1,1,0,1,1,1
8829,17,1,107,0,0,0.7737409643393802,0.10775706145214699,1.3689320388349515,141,2234.854368932039,1,1,1,1,1,0,1,1
8829,17,1,107,1,0,0.8552527243091215,0.16627821268573886,1,67,2368.6,0,0,0,1,0,1,1,1
8831,16,1,14,0,0,0.590326250368549,-0.06303367835860098,1,87,3606.9,1,1,0,1,0,0,1,1
8831,16,1,14,1,0,0.6394104096197313,-0.010877135107594159,1,85,3495.2,1,1,0,1,0,0,1,1
8866,16,1,46,0,0,0.8372722497153636,0.14417626054483507,1.8333333333333333,141,3079.8333333333335,1,1,1,1,1,1,1,1
8866,16,1,46,1,0,0.7607279842899691,0.11004030166133753,1,72,3257.8,1,1,1,1,0,1,1,1
8884,12,1,27,0,0,0.5591567355221596,-0.070566659172376,1,9,638.9565217391304,1,0,0,0,0,0,1,0
8884,12,1,27,1,0,0.5257408652040694,-0.08245513704087996,1,7,481.2,0,0,0,0,0,0,0,0
8884,13,2,21,0,0,0.6317661226474357,-0.0019488197237083522,1,56,2892.823529411765,0,0,0,0,0,1,1,0
8884,13,2,21,1,0,0.5888912070182062,-0.05009315725295773,1,59,3019.8,0,0,0,0,0,1,1,0
8884,14,3,22,0,0,0.5390124374927159,-0.12381496320488634,1,87,2091.722222222222,0,0,0,0,0,1,1,1
8884,14,3,22,1,0,0.5406214254517709,-0.1322509688715781,1,31,1295.8,0,0,0,0,0,0,1,1
8893,14,1,39,0,0,0.853298624640958,0.21811190389505383,1.5714285714285714,87,2692.114285714286,1,0,0,1,0,1,1,0
8893,14,1,39,1,0,0.76068442790739,0.09547096221677717,1,85,2263.2,1,0,0,1,0,0,1,0
8909,16,1,40,0,0,0.5338707916358466,-0.1633271216598463,1,141,3198.8888888888887,1,1,1,1,0,1,1,1
8909,16,1,40,1,0,0.44254499789207213,-0.2077425468352533,1,85,3495.2,1,1,1,1,0,1,1,1
8980,16,1,13,0,0,0.6481748047054455,0.0011535839154301764,1,73,2948.222222222222,1,1,1,1,0,1,1,1
8980,16,1,13,1,0,0.7151037148890956,0.05895654482226218,1,72,2843,1,1,1,1,0,1,1,1
9020,14,1,32,0,0,0.8378934747612421,0.19979834920525,1,81,2925.75,0,0,0,0,0,1,1,0
9020,14,1,32,1,0,0.782538410925096,0.12717028548640588,1,87,2765.6,1,0,0,1,0,1,1,0
9034,13,1,26,0,0,0.8593140061935941,0.23363876413804793,1.6818181818181819,56,2387.5,0,0,0,0,0,1,1,0
9034,13,1,26,1,0,0.8085217149026932,0.16953735063152925,1,59,3019.8,0,0,0,0,0,1,1,0
9043,6,1,7,0,0,0.7446308555426421,0.0822576703848662,1,14,752.3333333333334,0,0,0,0,0,0,1,0
9043,6,1,7,1,0,0.7216522991657257,0.0813111811876297,1,15,784,0,0,0,0,0,0,1,0
9043,6,2,31,0,0,0.7823510622536695,0.1227550749425535,1,32,1072.9259259259259,0,0,0,0,0,0,1,0
9043,6,2,31,1,0,0.799654354651769,0.12285903890927637,1,19,865,0,0,0,0,0,0,1,0
9056,6,1,16,0,0,0.7661567038796867,0.09036850497151667,1.5833333333333333,20,894.0833333333334,0,0,0,0,0,0,1,0
9056,6,1,16,1,0,0.7689385791469102,0.09098966318850567,1.2,15,376,0,0,0,0,0,0,1,0
9067,14,1,10,0,0,0.5611510287476269,-0.11334217150151517,1,31,1300.888888888889,0,0,0,0,0,0,0,0
9067,14,1,10,1,0,0.5389443693622467,-0.14416685123597417,1,33,1212,0,0,0,0,0,0,0,0
9074,6,1,13,0,0,0.9799522702340727,0.3149649445657377,1,14,762.2222222222222,0,0,1,0,0,0,1,0
9074,6,1,13,1,0,0.9651605255073972,0.33871893352932403,1,18,834,0,0,1,0,0,0,1,0
9074,6,2,34,0,0,0.982671474136086,0.32603917689837186,1.7333333333333334,32,1063.4,0,0,1,0,0,0,1,0
9074,6,2,34,1,0,0.9984419511424172,0.3216466353999244,1,19,865,0,0,0,0,0,0,1,0
9083,6,1,26,0,0,0.8122860422038459,0.17484555717072398,4.954545454545454,32,1021.0909090909091,0,0,1,0,0,0,1,0
9083,6,1,26,1,0,0.8214996242703814,0.17196949364561023,1.6,24,1210.2,0,0,1,0,0,0,1,0
9083,14,2,30,0,0,0.8349947395173264,0.18090627445026994,3.6923076923076925,87,2436.3846153846152,1,0,1,1,1,0,1,0
9083,14,2,30,1,0,0.808316823005073,0.13733977889954327,1.4,31,1363.4,1,0,1,1,1,0,1,0
9169,10,2,9,0,0,0.5566708634917935,-0.08302124558637536,1,55,472.625,0,0,0,0,0,0,1,0
9169,10,2,9,1,0,0.5566708634917935,-0.08784415914366639,1,37,331,0,0,0,0,0,0,1,0
9169,11,3,13,0,0,0.5531841486255511,-0.10217425529557617,1,36,850.5555555555555,0,0,0,0,0,0,1,1
9169,11,3,13,1,0,0.5553117782498399,-0.10384623104085529,1,33,867.4,0,0,0,0,0,0,1,1
9169,12,4,27,0,0,0.5604800937769278,-0.06924330091760786,1,9,638.9565217391304,1,0,0,0,0,0,1,0
9169,12,4,27,1,0,0.5472092099694742,-0.06098679227547514,1,7,481.2,1,0,0,0,0,0,1,0
9169,15,5,10,0,0,0.5725608901871789,-0.06921829415425174,1,133,1078.888888888889,1,0,0,1,0,0,1,0
9169,15,5,10,1,0,0.5725608901871789,-0.08422972394093386,1,136,1309,1,0,0,1,0,0,1,0
9174,14,1,62,0,0,0.6860142113833592,0.03135884424735762,1,87,2242.155172413793,0,1,0,1,0,0,1,1
9174,14,1,62,1,0,0.7105147367523562,0.08268818316921107,1,42,1103.6,0,1,0,1,0,0,1,1
9176,13,1,23,0,0,0.8947698430951677,0.26451200130732755,1.631578947368421,56,2686.315789473684,0,0,0,0,0,1,1,0
9176,13,1,23,1,0,0.8258573701304774,0.18687300585931352,1,59,3019.8,0,0,0,0,0,1,1,0
9208,12,1,17,0,0,0.7377412863792648,0.14852279368793136,1,11,335.53846153846155,0,0,0,0,0,0,1,0
9208,12,1,17,1,0,0.84370073003153645,0.28245230240206565,1,10,341.8,0,0,0,0,0,0,1,0
9208,14,2,7,0,0,0.7874540032878998,0.10653818070247603,1,37,1198.8333333333333,1,0,1,1,0,0,1,0
9208,14,2,7,1,0,0.7874540032878998,0.12889894266282353,1,41,1183,1,0,1,1,0,0,1,0
9208,15,3,7,0,0,0.815577345509683,0.16300865751440813,1,136,1298.8333333333333,1,1,1,1,1,1,1,1
9208,15,3,7,1,0,0.815577345509683,0.15301625670925267,1,137,1427.5,1,1,1,1,1,1,1,1
9263,6,1,8,0,0,0.3300558370796757,-0.38099247221243643,1,19,741.5714285714286,0,0,0,0,0,0,1,0
9263,6,1,8,1,0,0.3300558370796757,-0.383292372778265,1,15,606,0,0,0,0,0,0,1,0
9263,7,4,27,0,0,0.3219240269036559,-0.3061336563879867,1,7,211.52173913043478,0,0,0,0,0,0,1,0
9263,7,4,27,1,0,0.31905397625329596,-0.29739954619047543,1,7,499,0,0,0,0,0,0,1,0
9263,10,5,21,0,0,0.3300558370796757,-0.33887030025548454,1,61,1287,1,1,0,0,0,0,1,0
9263,10,5,21,1,0,0.3300558370796757,-0.3172967749389095,1,58,616.2,0,0,0,0,0,0,1,0
9263,12,6,56,0,0,0.32561277789979154,-0.318638750941007,1,36,676.0576923076923,1,0,0,0,0,0,1,1
9263,12,6,56,1,0,0.31905397625329596,-0.2891420259916534,1,7,481.2,1,0,0,0,0,0,1,0
9263,14,7,34,0,0,0.3374211387568584,-0.29869276714981885,1,81,2809.5333333333333,0,1,0,0,0,0,1,0
9263,14,7,34,1,0,0.3235545252119341,-0.33181360022675604,1,87,2765.6,0,1,0,0,0,0,1,1
9263,17,8,75,0,0,0.3417829394629094,-0.3423811090375546,1,141,2963.7464788732395,1,0,0,0,0,0,1,1
9263,17,8,75,1,0,0.3466655528773704,-0.3598456525574288,1,36,2041.4,0,0,0,0,0,0,1,0
9265,15,1,20,0,0,0.8942543787340963,0.2687248417566861,1,84,1001.5625,1,1,1,1,1,1,1,0
9265,15,1,20,1,0,0.902030498750748,0.269436175592484,1,114,832.2,1,1,1,1,1,1,1,0
9265,16,2,27,0,0,0.9142018343422557,0.19502942788651081,1,141,3014.1739130434785,1,1,1,1,1,1,1,1
9265,16,2,27,1,0,0.8273796985226293,0.15583461023146108,1,86,3345.2,1,1,1,1,1,1,1,1
9265,17,3,24,0,0,0.9331350134265038,0.2278702439319703,1,62,2195.05,1,1,1,1,0,1,1,1
9265,17,3,24,1,0,0.9331350134265038,0.20278322562094658,1,45,2123,1,1,1,1,0,1,1,1
9265,18,4,11,0,0,0.8644019109587515,0.16261670416401278,1,60,2684.5,1,1,1,1,1,1,1,1
9265,18,4,11,1,0,0.8491789929328426,0.15133682710509144,1,66,2785.5,1,1,1,1,1,1,1,1
9324,9,1,63,0,0,0.7675159906936905,0.09244158813508892,1,52,601.6610169491526,1,1,1,0,0,0,1,0
9324,9,1,63,1,0,0.7250180244445801,0.05302314162254333,1,58,1434.4,1,1,1,0,0,0,1,0
9335,13,1,17,0,0,0.4011383666506698,-0.23224752544709676,1,52,2947.153846153846,0,0,0,0,0,0,1,0
9335,13,1,17,1,0,0.4011383666506698,-0.24152865867701268,1,59,3213.8,0,0,0,0,0,0,1,0
9344,18,1,21,0,1,0.7764394020920695,0.09671396724182554,1.2352941176470589,106,2850.294117647059,1,1,1,1,1,1,1,1
9344,18,1,21,1,1,0.7955471873283386,0.1341594934463501,1,120,3127,1,1,1,1,1,1,1,1
9365,8,1,42,0,1,0.5516111201100182,-0.15646398446538992,1,85,607.6842105263158,1,1,0,0,0,0,1,0
9365,8,1,42,1,1,0.5455348889032999,-0.11970729430516565,1,12,522.2,1,1,0,0,0,0,1,0
9365,12,2,65,0,1,0.5459378225447268,-0.0917471705347245,1,36,630.3934426229508,1,0,0,0,0,0,1,1
9365,12,2,65,1,1,0.5446836058811475,-0.0498036499305438,1,11,327.4,1,0,0,0,0,0,1,0
9365,13,3,17,0,0,0.5547321721282845,-0.07865371996948205,1,52,2947.153846153846,0,1,0,0,0,0,1,0
9365,13,3,17,1,0,0.5460418424298686,-0.09662518289781385,1,59,3213.8,0,1,0,0,0,0,1,0
9365,14,4,11,0,1,0.5309786358187276,-0.1342812142064494,1,87,2319.6,0,1,0,0,0,0,1,1
9365,14,4,11,1,1,0.5460418424298686,-0.116819683582552,1,58,1587.5,0,1,0,0,0,0,1,1
9365,14,5,14,0,1,0.5516905567338389,-0.11964313176370436,1,43,1190.1,0,1,0,0,0,0,1,1
9365,14,5,14,1,1,0.5648708901097698,-0.06295566347337538,1,42,1103.6,0,1,0,0,0,0,1,1
9399,18,1,14,0,0,0.8674865771063817,0.16182466335382586,1.6,52,2677.2,1,1,1,1,0,1,1,1
9399,18,1,14,1,0,0.8667925122717677,0.16903696689403633,1.2,66,2756.6,1,1,1,1,0,1,1,1
9464,10,1,45,0,1,0.9583093579161017,0.28756345597094113,3.3902439024390243,61,810.0487804878048,1,1,1,0,0,0,1,0
9464,10,1,45,1,1,0.9512986077202691,0.29262850417031183,1,61,965.2,1,1,1,0,0,0,1,0
9498,14,1,39,0,0,0.8847131295929953,0.24952640884709118,1.5714285714285714,87,2692.114285714286,1,0,0,1,0,1,1,0
9498,14,1,39,1,0,0.8091099046891735,0.1438964389985608,1,85,2263.2,1,0,0,1,0,0,1,0
9498,18,2,53,0,0,0.8725266684977298,0.15491076059997513,1,73,2458.591836734694,1,1,1,1,0,1,1,1
9498,18,2,53,1,0,0.8520758655763442,0.1930403199888045,1,100,2941.4,1,1,1,1,0,1,1,1
9539,14,1,32,0,0,0.715100873107185,0.07700574755119287,1,81,2925.75,0,1,0,0,0,0,1,0
9539,14,1,32,1,0,0.6962744174465056,0.040906292007815453,1,87,2765.6,0,1,0,0,0,0,1,1
9558,6,1,15,0,0,0.8829277820057339,0.23177382741311583,1,32,1203.909090909091,0,0,0,0,0,0,1,0
9558,6,1,15,1,0,0.9022952132754856,0.2312701218658024,1,18,933.8,0,0,0,0,0,0,1,0
9558,7,2,19,0,0,0.8020402056199533,0.15773582480571888,1,18,853.9333333333333,1,0,0,0,0,0,1,0
9558,7,2,19,1,0,0.9022952132754856,0.19358137183719215,1,25,790.2,1,0,0,0,0,0,1,0
9558,8,3,24,0,0,0.8891268855769827,0.20638914172246,1.1,48,566.55,0,0,0,0,0,0,1,0
9558,8,3,24,1,0,0.8459017607900832,0.19598418805334306,1,13,568.4,0,0,0,0,0,0,1,0
9558,9,4,13,0,0,0.8180531697508729,0.14760562814312217,1,60,1384.2222222222222,0,0,0,0,0,0,1,0
9558,9,4,13,1,0,0.8020402060614692,0.13773304687605964,1,61,1258.6,0,0,0,0,0,0,1,0
9558,12,5,27,0,0,0.7914153487210113,0.16169195402647563,1,9,638.9565217391304,1,0,0,0,0,0,1,0
9558,12,5,27,1,0,0.7393808152940539,0.13118481304910448,1,7,481.2,0,0,0,0,0,0,1,0
9558,14,6,36,0,0,0.8426979535049007,0.19339364923296434,1,87,2712.09375,0,0,0,0,0,1,1,1
9558,14,6,36,1,0,0.8105488092668595,0.14584436128216402,1,40,1462.8,0,0,0,1,0,0,1,1
9588,8,1,8,0,0,0.8914135808036441,0.17712969723201935,1,62,660.5714285714286,1,1,1,0,0,0,1,0
9588,8,1,8,1,0,0.8741881847381592,0.15992029011249542,1,44,625.5,1,1,1,0,0,0,1,0
9588,13,2,17,0,0,0.8832775866127487,0.2448619336407475,1,56,3091.846153846154,0,0,0,0,0,0,1,0
9588,13,2,17,1,0,0.8115979875287702,0.17261362325760626,1,59,3019.8,0,0,0,0,0,0,1,0
9588,14,3,11,0,0,0.7845447221109945,0.1278289624760228,1,87,2532.3,1,0,1,0,0,0,1,1
9588,14,3,11,1,0,0.7514796064745995,0.06280368133898706,1,60,1709,1,0,1,0,0,0,1,1
9601,18,1,68,0,0,0.7401507174175593,0.03362276857238145,1,118,2554.796875,1,1,1,1,0,1,1,1
9601,18,1,68,1,0,0.7068521730361447,0.037529968446300896,1,125,3080.6,1,1,1,1,0,1,1,1
9630,13,1,17,0,0,0.8621947157471707,0.22880882364940405,1,52,2947.153846153846,0,0,0,0,0,0,1,0
9630,13,1,17,1,0,0.8130540793941867,0.1703870540665042,1,59,3213.8,0,0,0,0,0,0,1,0
9667,6,1,14,0,0,0.04214050837244734,-0.6557075165918853,1,19,441.3,0,0,0,0,0,0,1,0
9667,6,1,14,1,0,0.04214050837244734,-0.6258087389877822,1,18,764.4,0,0,0,0,0,0,1,0
9667,6,2,14,0,0,0.04073582468044699,-0.5839402449368244,1,19,864.8,0,0,0,0,0,0,1,0
9667,6,2,14,1,0,0.04073582468044699,-0.602739380025745,1,23,1062.8,0,0,0,0,0,0,1,0
9667,6,3,8,0,0,0.041137162878161375,-0.6188778666884672,1,23,1043.5714285714287,0,0,0,0,0,0,1,0
9667,6,3,8,1,0,0.04214050837244734,-0.6322224789074447,1,18,930.5,0,0,0,0,0,0,1,0
9667,9,5,24,0,0,0.04214050837244734,-0.6359356277397659,1,60,1077.25,1,1,0,0,0,0,1,0
9667,9,5,24,1,0,0.04101676141884706,-0.6232903977665625,1,61,1258.6,1,1,0,0,0,0,1,0
9691,6,1,76,0,0,0.5175821143259973,-0.15013344838847348,1,32,755.3888888888889,0,0,0,0,0,0,1,0
9691,6,1,76,1,0,0.5429844597975413,-0.13163331349690752,1,19,841.8,0,0,0,0,0,0,1,0
9741,7,1,12,0,0,0.7878290472759141,0.16402436254753008,1,15,817.75,0,1,1,0,0,0,1,0
9741,7,1,12,1,0,0.8273940377765232,0.1537420623832279,1,17,961,0,1,1,0,0,0,1,0
9741,12,2,17,0,0,0.8051820993423462,0.16548180809387794,1,9,667.9230769230769,1,0,1,0,0,0,1,0
9741,12,2,17,1,0,0.7940761460198297,0.18041876686943903,1,9,646.8,1,0,1,0,0,0,1,0
9741,14,3,49,0,0,0.8297940848364466,0.18269201431943638,1.488888888888889,87,2563.1111111111113,1,0,1,1,0,0,1,0
9741,14,3,49,1,0,0.8063451801576922,0.1334727858343432,1,31,1295.8,1,0,1,1,0,0,1,0
9741,17,4,39,0,0,0.7991953393830681,0.14180001484633586,1,87,3104.942857142857,1,1,1,1,1,1,1,1
9741,17,4,39,1,0,0.8341502105036089,0.1341502224245379,1,54,2344.4,0,0,1,1,0,1,1,1
9775,6,1,13,0,0,0.8222390037995797,0.15725167813124477,1,14,762.2222222222222,0,0,1,0,0,0,1,0
9775,6,1,13,1,0,0.7767100777890947,0.15026848581102156,1,18,834,0,0,1,0,0,0,1,0
9775,6,2,35,0,0,0.8661849623483492,0.20586590226114518,1.7741935483870968,32,1056.967741935484,0,0,1,0,0,0,1,0
9775,6,2,35,1,0,0.8867949545383453,0.20882404446601868,1,17,510.8,0,0,0,0,0,0,1,0
9806,9,1,12,0,0,0.6449815892247539,-0.008114319238247316,1.625,13,564.375,1,1,1,0,0,0,1,0
9806,9,1,12,1,0,0.6710425712845542,0.01667501709677954,1.4,11,423.4,1,1,1,0,0,0,1,0
9832,14,1,32,0,0,0.6082667112350464,-0.029828414320945736,1,81,2925.75,0,1,0,0,0,0,1,0
9832,14,1,32,1,0,0.6082667112350464,-0.0471014142036438,1,87,2765.6,0,1,0,0,0,0,1,1
9836,6,1,9,0,0,0.2636698142741807,-0.4442072815145366,1,13,420.625,0,0,0,0,0,0,1,0
