dummyCell,boutLength,boutNo,vep,center,year
22038,20,1,6,0,614
22038,20,1,6,0,615
22038,20,1,6,0,616
22038,20,1,6,0,617
22038,20,1,6,0,618
22038,20,1,6,0,619
22038,20,1,6,0,620
22038,20,1,6,0,621
22038,20,1,6,0,622
22038,20,1,6,0,623
22038,20,1,6,0,624
22038,20,1,6,0,625
26864,20,1,6,0,605
26864,20,1,6,0,606
26864,20,1,6,0,607
26864,20,1,6,0,608
26864,20,1,6,0,609
26864,20,1,6,0,610
26864,20,1,6,0,611
26864,20,1,6,0,612
26864,20,1,6,0,613
26864,20,1,6,0,614
26864,20,1,6,0,615
26864,20,1,6,0,616
26864,20,1,6,0,617
26864,20,1,6,0,618
26864,20,1,6,0,619
26864,20,1,6,0,620
26864,20,1,6,0,621
26864,20,1,6,0,622
26864,20,1,6,0,623
26864,20,1,6,0,624
26864,20,1,6,0,625
32849,22,1,6,0,605
32849,22,1,6,0,606
32849,22,1,6,0,607
32849,22,1,6,0,608
32849,22,1,6,0,609
32849,22,1,6,0,610
32849,22,1,6,0,611
32849,22,1,6,0,612
32849,22,1,6,0,613
32849,22,1,6,0,614
32849,22,1,6,0,615
32849,22,1,6,0,616
32849,22,1,6,0,617
32849,22,1,6,0,618
32849,22,1,6,0,619
32849,22,1,6,0,620
32849,22,1,6,0,621
32849,22,1,6,0,622
32849,22,1,6,0,623
32849,22,1,6,0,624
32849,22,1,6,0,625
32849,22,1,6,0,626
32849,22,1,6,0,627
35729,20,1,6,0,605
35729,20,1,6,0,606
35729,20,1,6,0,607
35729,20,1,6,0,608
35729,20,1,6,0,609
35729,20,1,6,0,610
35729,20,1,6,0,611
35729,20,1,6,0,612
35729,20,1,6,0,613
35729,20,1,6,0,614
35729,20,1,6,0,615
35729,20,1,6,0,616
35729,20,1,6,0,617
35729,20,1,6,0,618
35729,20,1,6,0,619
35729,20,1,6,0,620
35729,20,1,6,0,621
35729,20,1,6,0,622
35729,20,1,6,0,623
35729,20,1,6,0,624
35729,20,1,6,0,625
37382,20,1,6,0,605
37382,20,1,6,0,606
37382,20,1,6,0,607
37382,20,1,6,0,608
37382,20,1,6,0,609
37382,20,1,6,0,610
37382,20,1,6,0,611
37382,20,1,6,0,612
37382,20,1,6,0,613
37382,20,1,6,0,614
37382,20,1,6,0,615
37382,20,1,6,0,616
37382,20,1,6,0,617
37382,20,1,6,0,618
37382,20,1,6,0,619
37382,20,1,6,0,620
37382,20,1,6,0,621
37382,20,1,6,0,622
37382,20,1,6,0,623
37382,20,1,6,0,624
37382,20,1,6,0,625
37520,20,1,6,0,605
37520,20,1,6,0,606
37520,20,1,6,0,607
37520,20,1,6,0,608
37520,20,1,6,0,609
37520,20,1,6,0,610
37520,20,1,6,0,611
37520,20,1,6,0,612
37520,20,1,6,0,613
37520,20,1,6,0,614
37520,20,1,6,0,615
37520,20,1,6,0,616
37520,20,1,6,0,617
37520,20,1,6,0,618
37520,20,1,6,0,619
37520,20,1,6,0,620
37520,20,1,6,0,621
37520,20,1,6,0,622
37520,20,1,6,0,623
37520,20,1,6,0,624
37520,20,1,6,0,625
39564,20,1,6,0,605
39564,20,1,6,0,606
39564,20,1,6,0,607
39564,20,1,6,0,608
39564,20,1,6,0,609
39564,20,1,6,0,610
39564,20,1,6,0,611
39564,20,1,6,0,612
39564,20,1,6,0,613
39564,20,1,6,0,614
39564,20,1,6,0,615
39564,20,1,6,0,616
39564,20,1,6,0,617
39564,20,1,6,0,618
39564,20,1,6,0,619
39564,20,1,6,0,620
39564,20,1,6,0,621
39564,20,1,6,0,622
39564,20,1,6,0,623
39564,20,1,6,0,624
39564,20,1,6,0,625
45146,20,1,6,0,605
45146,20,1,6,0,606
45146,20,1,6,0,607
45146,20,1,6,0,608
45146,20,1,6,0,609
45146,20,1,6,0,610
45146,20,1,6,0,611
45146,20,1,6,0,612
45146,20,1,6,0,613
45146,20,1,6,0,614
45146,20,1,6,0,615
45146,20,1,6,0,616
45146,20,1,6,0,617
45146,20,1,6,0,618
45146,20,1,6,0,619
45146,20,1,6,0,620
45146,20,1,6,0,621
45146,20,1,6,0,622
45146,20,1,6,0,623
45146,20,1,6,0,624
45146,20,1,6,0,625
45848,20,1,6,0,605
45848,20,1,6,0,606
45848,20,1,6,0,607
45848,20,1,6,0,608
45848,20,1,6,0,609
45848,20,1,6,0,610
45848,20,1,6,0,611
45848,20,1,6,0,612
45848,20,1,6,0,613
45848,20,1,6,0,614
45848,20,1,6,0,615
45848,20,1,6,0,616
45848,20,1,6,0,617
45848,20,1,6,0,618
45848,20,1,6,0,619
45848,20,1,6,0,620
45848,20,1,6,0,621
45848,20,1,6,0,622
45848,20,1,6,0,623
45848,20,1,6,0,624
45848,20,1,6,0,625
48789,20,1,6,0,605
48789,20,1,6,0,606
48789,20,1,6,0,607
48789,20,1,6,0,608
48789,20,1,6,0,609
48789,20,1,6,0,610
48789,20,1,6,0,611
48789,20,1,6,0,612
48789,20,1,6,0,613
48789,20,1,6,0,614
48789,20,1,6,0,615
48789,20,1,6,0,616
48789,20,1,6,0,617
48789,20,1,6,0,618
48789,20,1,6,0,619
48789,20,1,6,0,620
48789,20,1,6,0,621
48789,20,1,6,0,622
48789,20,1,6,0,623
48789,20,1,6,0,624
48789,20,1,6,0,625
50650,20,1,6,0,605
50650,20,1,6,0,606
50650,20,1,6,0,607
50650,20,1,6,0,608
50650,20,1,6,0,609
50650,20,1,6,0,610
50650,20,1,6,0,611
50650,20,1,6,0,612
50650,20,1,6,0,613
50650,20,1,6,0,614
50650,20,1,6,0,615
50650,20,1,6,0,616
50650,20,1,6,0,617
50650,20,1,6,0,618
50650,20,1,6,0,619
50650,20,1,6,0,620
50650,20,1,6,0,621
50650,20,1,6,0,622
50650,20,1,6,0,623
50650,20,1,6,0,624
50650,20,1,6,0,625
52049,20,1,6,0,605
52049,20,1,6,0,606
52049,20,1,6,0,607
52049,20,1,6,0,608
52049,20,1,6,0,609
52049,20,1,6,0,610
52049,20,1,6,0,611
52049,20,1,6,0,612
52049,20,1,6,0,613
52049,20,1,6,0,614
52049,20,1,6,0,615
52049,20,1,6,0,616
52049,20,1,6,0,617
52049,20,1,6,0,618
52049,20,1,6,0,619
52049,20,1,6,0,620
52049,20,1,6,0,621
52049,20,1,6,0,622
52049,20,1,6,0,623
52049,20,1,6,0,624
52049,20,1,6,0,625
56821,20,1,6,0,605
56821,20,1,6,0,606
56821,20,1,6,0,607
56821,20,1,6,0,608
56821,20,1,6,0,609
56821,20,1,6,0,610
56821,20,1,6,0,611
56821,20,1,6,0,612
56821,20,1,6,0,613
56821,20,1,6,0,614
56821,20,1,6,0,615
56821,20,1,6,0,616
56821,20,1,6,0,617
56821,20,1,6,0,618
56821,20,1,6,0,619
56821,20,1,6,0,620
56821,20,1,6,0,621
56821,20,1,6,0,622
56821,20,1,6,0,623
56821,20,1,6,0,624
56821,20,1,6,0,625
57047,21,1,6,0,605
57047,21,1,6,0,606
57047,21,1,6,0,607
57047,21,1,6,0,608
57047,21,1,6,0,609
57047,21,1,6,0,610
57047,21,1,6,0,611
57047,21,1,6,0,612
57047,21,1,6,0,613
57047,21,1,6,0,614
57047,21,1,6,0,615
57047,21,1,6,0,616
57047,21,1,6,0,617
57047,21,1,6,0,618
57047,21,1,6,0,619
57047,21,1,6,0,620
57047,21,1,6,0,621
57047,21,1,6,0,622
57047,21,1,6,0,623
57047,21,1,6,0,624
57047,21,1,6,0,625
57047,21,1,6,0,626
61164,20,1,6,0,605
61164,20,1,6,0,606
61164,20,1,6,0,607
61164,20,1,6,0,608
61164,20,1,6,0,609
61164,20,1,6,0,610
61164,20,1,6,0,611
61164,20,1,6,0,612
61164,20,1,6,0,613
61164,20,1,6,0,614
61164,20,1,6,0,615
61164,20,1,6,0,616
61164,20,1,6,0,617
61164,20,1,6,0,618
61164,20,1,6,0,619
61164,20,1,6,0,620
61164,20,1,6,0,621
61164,20,1,6,0,622
61164,20,1,6,0,623
61164,20,1,6,0,624
61164,20,1,6,0,625
63839,20,1,6,0,605
63839,20,1,6,0,606
63839,20,1,6,0,607
63839,20,1,6,0,608
63839,20,1,6,0,609
63839,20,1,6,0,610
63839,20,1,6,0,611
63839,20,1,6,0,612
63839,20,1,6,0,613
63839,20,1,6,0,614
63839,20,1,6,0,615
63839,20,1,6,0,616
63839,20,1,6,0,617
63839,20,1,6,0,618
63839,20,1,6,0,619
63839,20,1,6,0,620
63839,20,1,6,0,621
63839,20,1,6,0,622
63839,20,1,6,0,623
63839,20,1,6,0,624
63839,20,1,6,0,625
63840,20,1,6,0,605
63840,20,1,6,0,606
63840,20,1,6,0,607
63840,20,1,6,0,608
63840,20,1,6,0,609
63840,20,1,6,0,610
63840,20,1,6,0,611
63840,20,1,6,0,612
63840,20,1,6,0,613
63840,20,1,6,0,614
63840,20,1,6,0,615
63840,20,1,6,0,616
63840,20,1,6,0,617
63840,20,1,6,0,618
63840,20,1,6,0,619
63840,20,1,6,0,620
63840,20,1,6,0,621
63840,20,1,6,0,622
63840,20,1,6,0,623
63840,20,1,6,0,624
63840,20,1,6,0,625
63886,22,1,6,0,605
63886,22,1,6,0,606
63886,22,1,6,0,607
63886,22,1,6,0,608
63886,22,1,6,0,609
63886,22,1,6,0,610
63886,22,1,6,0,611
63886,22,1,6,0,612
63886,22,1,6,0,613
63886,22,1,6,0,614
63886,22,1,6,0,615
63886,22,1,6,0,616
63886,22,1,6,0,617
63886,22,1,6,0,618
63886,22,1,6,0,619
63886,22,1,6,0,620
63886,22,1,6,0,621
63886,22,1,6,0,622
63886,22,1,6,0,623
63886,22,1,6,0,624
63886,22,1,6,0,625
63886,22,1,6,0,626
63886,22,1,6,0,627
65690,20,1,6,0,605
65690,20,1,6,0,606
65690,20,1,6,0,607
65690,20,1,6,0,608
65690,20,1,6,0,609
65690,20,1,6,0,610
65690,20,1,6,0,611
65690,20,1,6,0,612
65690,20,1,6,0,613
65690,20,1,6,0,614
65690,20,1,6,0,615
65690,20,1,6,0,616
65690,20,1,6,0,617
65690,20,1,6,0,618
65690,20,1,6,0,619
65690,20,1,6,0,620
65690,20,1,6,0,621
65690,20,1,6,0,622
65690,20,1,6,0,623
65690,20,1,6,0,624
65690,20,1,6,0,625
65765,20,1,6,0,605
65765,20,1,6,0,606
65765,20,1,6,0,607
65765,20,1,6,0,608
65765,20,1,6,0,609
65765,20,1,6,0,610
65765,20,1,6,0,611
65765,20,1,6,0,612
65765,20,1,6,0,613
65765,20,1,6,0,614
65765,20,1,6,0,615
65765,20,1,6,0,616
65765,20,1,6,0,617
65765,20,1,6,0,618
65765,20,1,6,0,619
65765,20,1,6,0,620
65765,20,1,6,0,621
65765,20,1,6,0,622
65765,20,1,6,0,623
65765,20,1,6,0,624
65765,20,1,6,0,625
66415,20,1,6,0,605
66415,20,1,6,0,606
66415,20,1,6,0,607
66415,20,1,6,0,608
66415,20,1,6,0,609
66415,20,1,6,0,610
66415,20,1,6,0,611
66415,20,1,6,0,612
66415,20,1,6,0,613
66415,20,1,6,0,614
66415,20,1,6,0,615
66415,20,1,6,0,616
66415,20,1,6,0,617
66415,20,1,6,0,618
66415,20,1,6,0,619
66415,20,1,6,0,620
66415,20,1,6,0,621
66415,20,1,6,0,622
66415,20,1,6,0,623
66415,20,1,6,0,624
66415,20,1,6,0,625
66645,20,1,6,0,605
66645,20,1,6,0,606
66645,20,1,6,0,607
66645,20,1,6,0,608
66645,20,1,6,0,609
66645,20,1,6,0,610
66645,20,1,6,0,611
66645,20,1,6,0,612
66645,20,1,6,0,613
66645,20,1,6,0,614
66645,20,1,6,0,615
66645,20,1,6,0,616
66645,20,1,6,0,617
66645,20,1,6,0,618
66645,20,1,6,0,619
66645,20,1,6,0,620
66645,20,1,6,0,621
66645,20,1,6,0,622
66645,20,1,6,0,623
66645,20,1,6,0,624
66645,20,1,6,0,625
67236,20,1,6,0,605
67236,20,1,6,0,606
67236,20,1,6,0,607
67236,20,1,6,0,608
67236,20,1,6,0,609
67236,20,1,6,0,610
67236,20,1,6,0,611
67236,20,1,6,0,612
67236,20,1,6,0,613
67236,20,1,6,0,614
67236,20,1,6,0,615
67236,20,1,6,0,616
67236,20,1,6,0,617
67236,20,1,6,0,618
67236,20,1,6,0,619
67236,20,1,6,0,620
67236,20,1,6,0,621
67236,20,1,6,0,622
67236,20,1,6,0,623
67236,20,1,6,0,624
67236,20,1,6,0,625
67292,20,1,6,0,605
67292,20,1,6,0,606
67292,20,1,6,0,607
67292,20,1,6,0,608
67292,20,1,6,0,609
67292,20,1,6,0,610
67292,20,1,6,0,611
67292,20,1,6,0,612
67292,20,1,6,0,613
67292,20,1,6,0,614
67292,20,1,6,0,615
67292,20,1,6,0,616
67292,20,1,6,0,617
67292,20,1,6,0,618
67292,20,1,6,0,619
67292,20,1,6,0,620
67292,20,1,6,0,621
67292,20,1,6,0,622
67292,20,1,6,0,623
67292,20,1,6,0,624
67292,20,1,6,0,625
69301,119,1,6,1,605
69301,119,1,6,1,606
69301,119,1,6,1,607
69301,119,1,6,1,608
69301,119,1,6,1,609
69301,119,1,6,1,610
69301,119,1,6,1,611
69301,119,1,6,1,612
69301,119,1,6,1,613
69301,119,1,6,1,614
69301,119,1,6,1,615
69301,119,1,6,1,616
69301,119,1,6,1,617
69301,119,1,6,1,618
69301,119,1,6,1,619
69301,119,1,6,1,620
69301,119,1,6,1,621
69301,119,1,6,1,622
69301,119,1,6,1,623
69301,119,1,6,1,624
69301,119,1,6,1,625
69301,119,1,6,1,626
69301,119,1,6,1,627
69301,119,1,6,1,628
69301,119,1,6,1,629
69301,119,1,6,1,630
69301,119,1,6,1,631
69301,119,1,6,1,632
69301,119,1,6,1,633
69301,119,1,6,1,634
69301,119,1,6,1,635
69301,119,1,6,1,636
69301,119,1,6,1,637
69301,119,1,6,1,638
69301,119,1,6,1,639
69301,119,1,6,1,640
69301,119,1,6,1,641
69301,119,1,6,1,642
69301,119,1,6,1,643
69301,119,1,6,1,644
69301,119,1,6,1,645
69301,119,1,6,1,646
69301,119,1,6,1,647
69301,119,1,6,1,648
69301,119,1,6,1,649
69301,119,1,6,1,650
69301,119,1,6,1,651
69301,119,1,6,1,652
69301,119,1,6,1,653
69301,119,1,6,1,654
69301,119,1,6,1,655
69301,119,1,6,1,656
69301,119,1,6,1,657
69301,119,1,6,1,658
69301,119,1,6,1,659
69301,119,1,6,1,660
69301,119,1,6,1,661
69301,119,1,6,1,662
69301,119,1,6,1,663
69301,119,1,6,1,664
69301,119,1,6,1,665
69301,119,1,6,1,666
69301,119,1,6,1,667
69301,119,1,6,1,668
69301,119,1,6,1,669
69301,119,1,6,1,670
69301,119,1,6,1,671
69301,119,1,6,1,672
69301,119,1,6,1,673
69301,119,1,6,1,674
69301,119,1,6,1,675
69301,119,1,6,1,676
69301,119,1,6,1,677
69301,119,1,6,1,678
69301,119,1,6,1,679
69301,119,1,6,1,680
69301,119,1,6,1,681
69301,119,1,6,1,682
69301,119,1,6,1,683
69301,119,1,6,1,684
69301,119,1,6,1,685
69301,119,1,6,1,686
69301,119,1,6,1,687
69301,119,1,6,1,688
69301,119,1,6,1,689
69301,119,1,6,1,690
69301,119,1,6,1,691
69301,119,1,6,1,692
69301,119,1,6,1,693
69301,119,1,6,1,694
69301,119,1,6,1,695
69301,119,1,6,1,696
69301,119,1,6,1,697
69301,119,1,6,1,698
69301,119,1,6,1,699
69301,119,1,6,1,700
69301,119,1,6,1,701
69301,119,1,6,1,702
69301,119,1,6,1,703
69301,119,1,6,1,704
69301,119,1,6,1,705
69301,119,1,6,1,706
69301,119,1,6,1,707
69301,119,1,6,1,708
69301,119,1,6,1,709
69301,119,1,6,1,710
69301,119,1,6,1,711
69301,119,1,6,1,712
69301,119,1,6,1,713
69301,119,1,6,1,714
69301,119,1,6,1,715
69301,119,1,6,1,716
69301,119,1,6,1,717
69301,119,1,6,1,718
69301,119,1,6,1,719
69301,119,1,6,1,720
69301,119,1,6,1,721
69301,119,1,6,1,722
69301,119,1,6,1,723
69301,119,1,6,1,724
71512,20,1,6,0,605
71512,20,1,6,0,606
71512,20,1,6,0,607
71512,20,1,6,0,608
71512,20,1,6,0,609
71512,20,1,6,0,610
71512,20,1,6,0,611
71512,20,1,6,0,612
71512,20,1,6,0,613
71512,20,1,6,0,614
71512,20,1,6,0,615
71512,20,1,6,0,616
71512,20,1,6,0,617
71512,20,1,6,0,618
71512,20,1,6,0,619
71512,20,1,6,0,620
71512,20,1,6,0,621
71512,20,1,6,0,622
71512,20,1,6,0,623
71512,20,1,6,0,624
71512,20,1,6,0,625
73685,20,1,6,0,605
73685,20,1,6,0,606
73685,20,1,6,0,607
73685,20,1,6,0,608
73685,20,1,6,0,609
73685,20,1,6,0,610
73685,20,1,6,0,611
73685,20,1,6,0,612
73685,20,1,6,0,613
73685,20,1,6,0,614
73685,20,1,6,0,615
73685,20,1,6,0,616
73685,20,1,6,0,617
73685,20,1,6,0,618
73685,20,1,6,0,619
73685,20,1,6,0,620
73685,20,1,6,0,621
73685,20,1,6,0,622
73685,20,1,6,0,623
73685,20,1,6,0,624
73685,20,1,6,0,625
78047,20,1,6,0,605
78047,20,1,6,0,606
78047,20,1,6,0,607
78047,20,1,6,0,608
78047,20,1,6,0,609
78047,20,1,6,0,610
78047,20,1,6,0,611
78047,20,1,6,0,612
78047,20,1,6,0,613
78047,20,1,6,0,614
78047,20,1,6,0,615
78047,20,1,6,0,616
78047,20,1,6,0,617
78047,20,1,6,0,618
78047,20,1,6,0,619
78047,20,1,6,0,620
78047,20,1,6,0,621
78047,20,1,6,0,622
78047,20,1,6,0,623
78047,20,1,6,0,624
78047,20,1,6,0,625
78961,21,1,6,0,605
78961,21,1,6,0,606
78961,21,1,6,0,607
78961,21,1,6,0,608
78961,21,1,6,0,609
78961,21,1,6,0,610
78961,21,1,6,0,611
78961,21,1,6,0,612
78961,21,1,6,0,613
78961,21,1,6,0,614
78961,21,1,6,0,615
78961,21,1,6,0,616
78961,21,1,6,0,617
78961,21,1,6,0,618
78961,21,1,6,0,619
78961,21,1,6,0,620
78961,21,1,6,0,621
78961,21,1,6,0,622
78961,21,1,6,0,623
78961,21,1,6,0,624
78961,21,1,6,0,625
78961,21,1,6,0,626
81371,20,1,6,0,605
81371,20,1,6,0,606
81371,20,1,6,0,607
81371,20,1,6,0,608
81371,20,1,6,0,609
81371,20,1,6,0,610
81371,20,1,6,0,611
81371,20,1,6,0,612
81371,20,1,6,0,613
81371,20,1,6,0,614
81371,20,1,6,0,615
81371,20,1,6,0,616
81371,20,1,6,0,617
81371,20,1,6,0,618
81371,20,1,6,0,619
81371,20,1,6,0,620
81371,20,1,6,0,621
81371,20,1,6,0,622
81371,20,1,6,0,623
81371,20,1,6,0,624
81371,20,1,6,0,625
82443,20,1,6,0,605
82443,20,1,6,0,606
82443,20,1,6,0,607
82443,20,1,6,0,608
82443,20,1,6,0,609
82443,20,1,6,0,610
82443,20,1,6,0,611
82443,20,1,6,0,612
82443,20,1,6,0,613
82443,20,1,6,0,614
82443,20,1,6,0,615
82443,20,1,6,0,616
82443,20,1,6,0,617
82443,20,1,6,0,618
82443,20,1,6,0,619
82443,20,1,6,0,620
82443,20,1,6,0,621
82443,20,1,6,0,622
82443,20,1,6,0,623
82443,20,1,6,0,624
82443,20,1,6,0,625
82903,20,1,6,0,605
82903,20,1,6,0,606
82903,20,1,6,0,607
82903,20,1,6,0,608
82903,20,1,6,0,609
82903,20,1,6,0,610
82903,20,1,6,0,611
82903,20,1,6,0,612
82903,20,1,6,0,613
82903,20,1,6,0,614
82903,20,1,6,0,615
82903,20,1,6,0,616
82903,20,1,6,0,617
82903,20,1,6,0,618
82903,20,1,6,0,619
82903,20,1,6,0,620
82903,20,1,6,0,621
82903,20,1,6,0,622
82903,20,1,6,0,623
82903,20,1,6,0,624
82903,20,1,6,0,625
84673,20,1,6,0,605
84673,20,1,6,0,606
84673,20,1,6,0,607
84673,20,1,6,0,608
84673,20,1,6,0,609
84673,20,1,6,0,610
84673,20,1,6,0,611
84673,20,1,6,0,612
84673,20,1,6,0,613
84673,20,1,6,0,614
84673,20,1,6,0,615
84673,20,1,6,0,616
84673,20,1,6,0,617
84673,20,1,6,0,618
84673,20,1,6,0,619
84673,20,1,6,0,620
84673,20,1,6,0,621
84673,20,1,6,0,622
84673,20,1,6,0,623
84673,20,1,6,0,624
84673,20,1,6,0,625
84975,20,1,6,0,605
84975,20,1,6,0,606
84975,20,1,6,0,607
84975,20,1,6,0,608
84975,20,1,6,0,609
84975,20,1,6,0,610
84975,20,1,6,0,611
84975,20,1,6,0,612
84975,20,1,6,0,613
84975,20,1,6,0,614
84975,20,1,6,0,615
84975,20,1,6,0,616
84975,20,1,6,0,617
84975,20,1,6,0,618
84975,20,1,6,0,619
84975,20,1,6,0,620
84975,20,1,6,0,621
84975,20,1,6,0,622
84975,20,1,6,0,623
84975,20,1,6,0,624
84975,20,1,6,0,625
85055,20,1,6,0,605
85055,20,1,6,0,606
85055,20,1,6,0,607
85055,20,1,6,0,608
85055,20,1,6,0,609
85055,20,1,6,0,610
85055,20,1,6,0,611
85055,20,1,6,0,612
85055,20,1,6,0,613
85055,20,1,6,0,614
85055,20,1,6,0,615
85055,20,1,6,0,616
85055,20,1,6,0,617
85055,20,1,6,0,618
85055,20,1,6,0,619
85055,20,1,6,0,620
85055,20,1,6,0,621
85055,20,1,6,0,622
85055,20,1,6,0,623
85055,20,1,6,0,624
85055,20,1,6,0,625
85235,20,1,6,0,605
85235,20,1,6,0,606
85235,20,1,6,0,607
85235,20,1,6,0,608
85235,20,1,6,0,609
85235,20,1,6,0,610
85235,20,1,6,0,611
85235,20,1,6,0,612
85235,20,1,6,0,613
85235,20,1,6,0,614
85235,20,1,6,0,615
85235,20,1,6,0,616
85235,20,1,6,0,617
85235,20,1,6,0,618
85235,20,1,6,0,619
85235,20,1,6,0,620
85235,20,1,6,0,621
85235,20,1,6,0,622
85235,20,1,6,0,623
85235,20,1,6,0,624
85235,20,1,6,0,625
85827,20,1,6,0,605
85827,20,1,6,0,606
85827,20,1,6,0,607
85827,20,1,6,0,608
85827,20,1,6,0,609
85827,20,1,6,0,610
85827,20,1,6,0,611
85827,20,1,6,0,612
85827,20,1,6,0,613
85827,20,1,6,0,614
85827,20,1,6,0,615
85827,20,1,6,0,616
85827,20,1,6,0,617
85827,20,1,6,0,618
85827,20,1,6,0,619
85827,20,1,6,0,620
85827,20,1,6,0,621
85827,20,1,6,0,622
85827,20,1,6,0,623
85827,20,1,6,0,624
85827,20,1,6,0,625
86216,20,1,6,0,605
86216,20,1,6,0,606
86216,20,1,6,0,607
86216,20,1,6,0,608
86216,20,1,6,0,609
86216,20,1,6,0,610
86216,20,1,6,0,611
86216,20,1,6,0,612
86216,20,1,6,0,613
86216,20,1,6,0,614
86216,20,1,6,0,615
86216,20,1,6,0,616
86216,20,1,6,0,617
86216,20,1,6,0,618
86216,20,1,6,0,619
86216,20,1,6,0,620
86216,20,1,6,0,621
86216,20,1,6,0,622
86216,20,1,6,0,623
86216,20,1,6,0,624
86216,20,1,6,0,625
86242,20,1,6,0,605
86242,20,1,6,0,606
86242,20,1,6,0,607
86242,20,1,6,0,608
86242,20,1,6,0,609
86242,20,1,6,0,610
86242,20,1,6,0,611
86242,20,1,6,0,612
86242,20,1,6,0,613
86242,20,1,6,0,614
86242,20,1,6,0,615
86242,20,1,6,0,616
86242,20,1,6,0,617
86242,20,1,6,0,618
86242,20,1,6,0,619
86242,20,1,6,0,620
86242,20,1,6,0,621
86242,20,1,6,0,622
86242,20,1,6,0,623
86242,20,1,6,0,624
86242,20,1,6,0,625
91996,20,1,6,0,605
91996,20,1,6,0,606
91996,20,1,6,0,607
91996,20,1,6,0,608
91996,20,1,6,0,609
91996,20,1,6,0,610
91996,20,1,6,0,611
91996,20,1,6,0,612
91996,20,1,6,0,613
91996,20,1,6,0,614
91996,20,1,6,0,615
91996,20,1,6,0,616
91996,20,1,6,0,617
91996,20,1,6,0,618
91996,20,1,6,0,619
91996,20,1,6,0,620
91996,20,1,6,0,621
91996,20,1,6,0,622
91996,20,1,6,0,623
91996,20,1,6,0,624
91996,20,1,6,0,625
93213,20,1,6,0,605
93213,20,1,6,0,606
93213,20,1,6,0,607
93213,20,1,6,0,608
93213,20,1,6,0,609
93213,20,1,6,0,610
93213,20,1,6,0,611
93213,20,1,6,0,612
93213,20,1,6,0,613
93213,20,1,6,0,614
93213,20,1,6,0,615
93213,20,1,6,0,616
93213,20,1,6,0,617
93213,20,1,6,0,618
93213,20,1,6,0,619
93213,20,1,6,0,620
93213,20,1,6,0,621
93213,20,1,6,0,622
93213,20,1,6,0,623
93213,20,1,6,0,624
93213,20,1,6,0,625
96544,20,1,6,0,605
96544,20,1,6,0,606
96544,20,1,6,0,607
96544,20,1,6,0,608
96544,20,1,6,0,609
96544,20,1,6,0,610
96544,20,1,6,0,611
96544,20,1,6,0,612
96544,20,1,6,0,613
96544,20,1,6,0,614
96544,20,1,6,0,615
96544,20,1,6,0,616
96544,20,1,6,0,617
96544,20,1,6,0,618
96544,20,1,6,0,619
96544,20,1,6,0,620
96544,20,1,6,0,621
96544,20,1,6,0,622
96544,20,1,6,0,623
96544,20,1,6,0,624
96544,20,1,6,0,625
100464,20,1,6,0,605
100464,20,1,6,0,606
100464,20,1,6,0,607
100464,20,1,6,0,608
100464,20,1,6,0,609
100464,20,1,6,0,610
100464,20,1,6,0,611
100464,20,1,6,0,612
100464,20,1,6,0,613
100464,20,1,6,0,614
100464,20,1,6,0,615
100464,20,1,6,0,616
100464,20,1,6,0,617
100464,20,1,6,0,618
100464,20,1,6,0,619
100464,20,1,6,0,620
100464,20,1,6,0,621
100464,20,1,6,0,622
100464,20,1,6,0,623
100464,20,1,6,0,624
100464,20,1,6,0,625
102868,20,1,6,0,605
102868,20,1,6,0,606
102868,20,1,6,0,607
102868,20,1,6,0,608
102868,20,1,6,0,609
102868,20,1,6,0,610
102868,20,1,6,0,611
102868,20,1,6,0,612
102868,20,1,6,0,613
102868,20,1,6,0,614
102868,20,1,6,0,615
102868,20,1,6,0,616
102868,20,1,6,0,617
102868,20,1,6,0,618
102868,20,1,6,0,619
102868,20,1,6,0,620
102868,20,1,6,0,621
102868,20,1,6,0,622
102868,20,1,6,0,623
102868,20,1,6,0,624
102868,20,1,6,0,625
104419,20,1,6,0,605
104419,20,1,6,0,606
104419,20,1,6,0,607
104419,20,1,6,0,608
104419,20,1,6,0,609
104419,20,1,6,0,610
104419,20,1,6,0,611
104419,20,1,6,0,612
104419,20,1,6,0,613
104419,20,1,6,0,614
104419,20,1,6,0,615
104419,20,1,6,0,616
104419,20,1,6,0,617
104419,20,1,6,0,618
104419,20,1,6,0,619
104419,20,1,6,0,620
104419,20,1,6,0,621
104419,20,1,6,0,622
104419,20,1,6,0,623
104419,20,1,6,0,624
104419,20,1,6,0,625
105699,20,1,6,0,605
105699,20,1,6,0,606
105699,20,1,6,0,607
105699,20,1,6,0,608
105699,20,1,6,0,609
105699,20,1,6,0,610
105699,20,1,6,0,611
105699,20,1,6,0,612
105699,20,1,6,0,613
105699,20,1,6,0,614
105699,20,1,6,0,615
105699,20,1,6,0,616
105699,20,1,6,0,617
105699,20,1,6,0,618
105699,20,1,6,0,619
105699,20,1,6,0,620
105699,20,1,6,0,621
105699,20,1,6,0,622
105699,20,1,6,0,623
105699,20,1,6,0,624
105699,20,1,6,0,625
110824,20,1,6,0,605
110824,20,1,6,0,606
110824,20,1,6,0,607
110824,20,1,6,0,608
110824,20,1,6,0,609
110824,20,1,6,0,610
110824,20,1,6,0,611
110824,20,1,6,0,612
110824,20,1,6,0,613
110824,20,1,6,0,614
110824,20,1,6,0,615
110824,20,1,6,0,616
110824,20,1,6,0,617
